Game URL,Quarter,Time,Left Event,Right Event
Q5,3:44,,문정현 2점슛성공,
Q5,3:58,,문정현 수비리바운드,
Q5,4:00,이호현 2점슛시도,,
Q5,4:18,,허훈 어시스트,
Q5,4:18,,제레미아 틸먼 2점슛성공,
Q5,4:28,,제레미아 틸먼 수비리바운드,
Q5,4:31,허웅 2점슛시도,,
Q5,4:45,,팀파울,
Q5,4:45,,한희원 파울,
Q5,4:49,,이현석 교체(IN),
Q5,4:49,,문성곤 교체(OUT),
Q5,4:49,,제레미아 틸먼 교체(IN),
Q5,4:49,,레이션 해먼즈 교체(OUT),
Q5,4:49,팀리바운드,,
Q5,4:50,허웅 3점슛시도,,
Q5,4:57,이호현 수비리바운드,,
Q5,4:58,,레이션 해먼즈 2점슛시도,
Q5,5:14,정창영 어시스트,,
Q5,5:14,허웅 3점슛성공,,
Q5,5:22,허웅 수비리바운드,,
Q5,5:24,,허훈 2점슛시도,
Q5,5:42,,한희원 교체(IN),
Q5,5:42,,이윤기 교체(OUT),
Q5,5:42,,작전시간,
Q5,5:42,허웅 3점슛성공,,
Q5,5:50,,팀파울,
Q5,5:50,,허훈 파울,
Q5,5:56,,레이션 해먼즈 2점슛성공,
Q5,6:11,팀파울,,
Q5,6:11,정창영 파울,,
Q5,6:16,,레이션 해먼즈 스틸,
Q5,6:18,디온테 버튼 턴오버,,
Q5,6:31,,팀파울,
Q5,6:31,,이윤기 파울,
Q5,6:31,정창영 수비리바운드,,
Q5,6:33,,허훈 2점슛시도,
Q5,6:49,허웅 어시스트,,
Q5,6:49,정창영 2점슛성공,,
Q5,7:08,,이윤기 교체(IN),
Q5,7:08,,한희원 교체(OUT),
Q5,7:08,정창영 교체(IN),,
Q5,7:08,김동현 교체(OUT),,
Q5,7:08,팀리바운드,,
Q5,7:08,,허훈 3점슛시도,
Q5,7:11,,문성곤 공격리바운드,
Q5,7:12,,문정현 3점슛시도,
Q5,7:36,디온테 버튼 2점슛성공,,
Q5,7:51,,허훈 어시스트,
Q5,7:51,,한희원 3점슛성공,
Q5,7:56,,허훈 스틸,
Q5,7:58,김동현 턴오버,,
Q5,8:02,김동현 수비리바운드,,
Q5,8:04,,한희원 3점슛시도,
Q5,8:11,,레이션 해먼즈 수비리바운드,
Q5,8:13,허웅 3점슛시도,,
Q5,8:35,,문성곤 교체(IN),
Q5,8:35,,하윤기 교체(OUT),
Q5,8:35,이호현 교체(IN),,
Q5,8:35,정창영 교체(OUT),,
Q5,8:35,,팀속공,
Q5,8:35,,레이션 해먼즈 2점슛성공,
Q5,8:35,,레이션 해먼즈 공격리바운드,
Q5,8:37,,한희원 3점슛시도,
Q5,8:42,,하윤기 수비리바운드,
Q5,8:45,,한희원 블록,
Q5,8:47,허웅 3점슛시도,,
Q5,9:06,,허훈 어시스트,
Q5,9:06,,하윤기 2점슛성공,
Q5,9:18,,하윤기 수비리바운드,
Q5,9:20,디온테 버튼 3점슛시도,,
Q5,9:29,허웅 수비리바운드,,
Q5,9:31,,한희원 2점슛시도,
Q5,9:41,,레이션 해먼즈 수비리바운드,
Q5,9:43,허웅 2점슛시도,,
Q5,10:00,,하윤기 교체(IN),
Q5,10:00,,문성곤 교체(OUT),
Q5,게임시작,,,
Q5,10:00,,레이션 해먼즈 교체(IN),
Q5,10:00,,문정현 교체(IN),
Q5,10:00,,문성곤 교체(IN),
Q5,10:00,,허훈 교체(IN),
Q5,10:00,,한희원 교체(IN),
Q5,10:00,이승현 교체(IN),,
Q5,10:00,디온테 버튼 교체(IN),,
Q5,10:00,정창영 교체(IN),,
Q5,10:00,김동현 교체(IN),,
Q5,10:00,허웅 교체(IN),,
https://kbl.or.kr/match/record/S45G01N2/1,,,,
Q1,1쿼터 시작,,,
Q1,0:00,,마커스 데릭슨 교체(OUT),
Q1,0:00,,윤성원 교체(OUT),
Q1,0:00,,차민석 교체(OUT),
Q1,0:00,,최승욱 교체(OUT),
Q1,0:00,,이동엽 교체(OUT),
Q1,0:00,서민수 교체(OUT),,
Q1,0:00,김훈 교체(OUT),,
Q1,0:00,김영현 교체(OUT),,
Q1,0:00,로버트 카터 교체(OUT),,
Q1,0:00,유현준 교체(OUT),,
Q1,게임종료,,,
Q1,0:01,,최승욱 3점슛시도,
Q1,0:05,유현준 어시스트,,
Q1,0:05,로버트 카터 3점슛성공,,
Q1,0:17,,이동엽 턴오버,
Q1,0:18,,윤성원 수비리바운드,
Q1,0:21,유현준 2점슛시도,,
Q1,0:25,서민수 공격리바운드,,
Q1,0:28,로버트 카터 2점슛시도,,
Q1,0:46,서민수 굿디펜스,,
Q1,0:46,,최승욱 턴오버,
Q1,0:46,,최승욱 파울,
Q1,0:55,로버트 카터 2점슛성공,,
Q1,1:04,유현준 스틸,,
Q1,1:05,,마커스 데릭슨 턴오버,
Q1,1:08,,최승욱 스틸,
Q1,1:10,로버트 카터 턴오버,,
Q1,1:16,,마커스 데릭슨 자유투성공,
Q1,1:16,,마커스 데릭슨 자유투성공,
Q1,1:16,로버트 카터 교체(IN),,
Q1,1:16,치나누 오누아쿠 교체(OUT),,
Q1,1:16,김훈 파울자유투,,
Q1,1:24,,마커스 데릭슨 스틸,
Q1,1:26,유현준 턴오버,,
Q1,1:39,,이동엽 턴오버,
Q1,1:44,,마커스 데릭슨 수비리바운드,
Q1,1:47,치나누 오누아쿠 자유투시도,,
Q1,1:47,치나누 오누아쿠 자유투성공,,
Q1,1:47,,마커스 데릭슨 파울자유투,
Q1,1:53,팀리바운드,,
Q1,1:54,서민수 자유투시도,,
Q1,1:54,치나누 오누아쿠 어시스트,,
Q1,1:54,서민수 자유투성공,,
Q1,1:54,,윤성원 교체(IN),
Q1,1:54,,최현민 교체(OUT),
Q1,1:54,,팀파울,
Q1,1:54,,최승욱 파울자유투,
Q1,2:09,치나누 오누아쿠 수비리바운드,,
Q1,2:11,,마커스 데릭슨 2점슛시도,
Q1,2:26,김훈 교체(IN),,
Q1,2:26,강상재 교체(OUT),,
Q1,2:26,강상재 자유투성공,,
Q1,2:26,강상재 자유투성공,,
Q1,2:26,유현준 교체(IN),,
Q1,2:26,이선 알바노 교체(OUT),,
Q1,2:26,,차민석 교체(IN),
Q1,2:26,,최승욱 교체(IN),
Q1,2:26,,이동엽 교체(IN),
Q1,2:26,,저스틴 구탕 교체(OUT),
Q1,2:26,,이원석 교체(OUT),
Q1,2:26,,이정현 교체(OUT),
Q1,2:26,,팀파울,
Q1,2:26,,이원석 파울자유투,
Q1,2:40,강상재 수비리바운드,,
Q1,2:43,,마커스 데릭슨 2점슛시도,
Q1,2:59,치나누 오누아쿠 2점슛성공,,
Q1,3:07,치나누 오누아쿠 스틸,,
Q1,3:11,,마커스 데릭슨 턴오버,
Q1,3:28,,이원석 수비리바운드,
Q1,3:30,서민수 3점슛시도,,
Q1,3:38,,팀파울,
Q1,3:38,,마커스 데릭슨 파울,
Q1,3:38,팀리바운드,,
Q1,3:39,서민수 3점슛시도,,
Q1,4:01,,이정현 자유투성공,
Q1,4:01,,이정현 자유투시도,
Q1,4:01,김영현 교체(IN),,
Q1,4:01,이관희 교체(OUT),,
Q1,4:01,팀파울,,
Q1,4:01,이관희 파울자유투,,
Q1,4:14,,마커스 데릭슨 교체(IN),
Q1,4:14,,코피 코번 교체(OUT),
Q1,4:14,,작전시간,
Q1,4:14,팀속공,,
Q1,4:14,치나누 오누아쿠 덩크슛성공,,
Q1,4:14,치나누 오누아쿠 스틸,,
Q1,4:17,,이정현 턴오버,
Q1,4:30,강상재 어시스트,,
Q1,4:30,서민수 2점슛성공,,
Q1,4:34,서민수 공격리바운드,,
Q1,4:36,강상재 3점슛시도,,
Q1,4:45,,이정현 어시스트,
Q1,4:45,,코피 코번 2점슛성공,
Q1,5:02,이선 알바노 어시스트,,
Q1,5:02,강상재 2점슛성공,,
Q1,5:07,,팀파울,
Q1,5:07,,이원석 파울,
Q1,5:07,팀리바운드,,
Q1,5:07,이선 알바노 2점슛시도,,
Q1,5:16,서민수 교체(IN),,
Q1,5:16,김종규 교체(OUT),,
Q1,5:16,,코피 코번 자유투성공,
Q1,5:16,,저스틴 구탕 어시스트,
Q1,5:16,,코피 코번 자유투성공,
Q1,5:16,팀파울,,
Q1,5:16,김종규 파울자유투,,
Q1,5:29,,저스틴 구탕 굿디펜스,
Q1,5:29,이관희 턴오버,,
Q1,5:29,팀파울,,
Q1,5:29,이관희 파울,,
Q1,5:32,치나누 오누아쿠 수비리바운드,,
Q1,5:34,,저스틴 구탕 3점슛시도,
Q1,5:46,,최현민 수비리바운드,
Q1,5:48,이관희 3점슛시도,,
Q1,6:00,,코피 코번 어시스트,
Q1,6:00,,이원석 2점슛성공,
Q1,6:02,,코피 코번 공격리바운드,
Q1,6:04,,최현민 3점슛시도,
Q1,6:28,이선 알바노 어시스트,,
Q1,6:28,김종규 2점슛성공,,
Q1,6:41,팀리바운드,,
Q1,6:42,,이원석 2점슛시도,
Q1,6:56,,팀리바운드,
Q1,6:58,,코피 코번 2점슛시도,
Q1,7:07,팀파울,,
Q1,7:07,치나누 오누아쿠 파울,,
Q1,7:07,,이원석 공격리바운드,
Q1,7:09,,코피 코번 2점슛시도,
Q1,7:23,,코피 코번 수비리바운드,
Q1,7:25,이선 알바노 3점슛시도,,
Q1,7:35,,코피 코번 2점슛성공,
Q1,7:37,,코피 코번 공격리바운드,
Q1,7:39,,이정현 3점슛시도,
Q1,7:53,,이원석 수비리바운드,
Q1,7:54,이관희 2점슛시도,,
Q1,8:06,치나누 오누아쿠 수비리바운드,,
Q1,8:09,,코피 코번 자유투시도,
Q1,8:09,,저스틴 구탕 어시스트,
Q1,8:09,,코피 코번 자유투성공,
Q1,8:09,팀파울,,
Q1,8:09,김종규 파울자유투,,
Q1,8:31,김종규 자유투성공,,
Q1,8:31,이선 알바노 어시스트,,
Q1,8:31,김종규 자유투성공,,
Q1,8:31,,팀파울,
Q1,8:31,,저스틴 구탕 파울자유투,
Q1,8:39,,이정현 어시스트,
Q1,8:39,,이원석 2점슛성공,
Q1,9:02,이관희 3점슛성공,,
Q1,9:11,,이정현 2점슛성공,
Q1,9:26,이선 알바노 2점슛성공,,
Q1,9:45,,이정현 어시스트,
Q1,9:45,,이원석 2점슛성공,
Q1,게임시작,,,
Q1,10:00,,코피 코번 교체(IN),
Q1,10:00,,저스틴 구탕 교체(IN),
Q1,10:00,,최현민 교체(IN),
Q1,10:00,,이원석 교체(IN),
Q1,10:00,,이정현 교체(IN),
Q1,10:00,치나누 오누아쿠 교체(IN),,
Q1,10:00,강상재 교체(IN),,
Q1,10:00,이선 알바노 교체(IN),,
Q1,10:00,김종규 교체(IN),,
Q1,10:00,이관희 교체(IN),,
Q2,2쿼터 시작,,,
Q2,0:00,,코피 코번 교체(OUT),
Q2,0:00,,저스틴 구탕 교체(OUT),
Q2,0:00,,최현민 교체(OUT),
Q2,0:00,,이원석 교체(OUT),
Q2,0:00,,이정현 교체(OUT),
Q2,0:00,치나누 오누아쿠 교체(OUT),,
Q2,0:00,강상재 교체(OUT),,
Q2,0:00,이선 알바노 교체(OUT),,
Q2,0:00,김종규 교체(OUT),,
Q2,0:00,김영현 교체(OUT),,
Q2,게임종료,,,
Q2,0:01,치나누 오누아쿠 3점슛시도,,
Q2,0:01,치나누 오누아쿠 스틸,,
Q2,0:01,,코피 코번 턴오버,
Q2,0:04,,코피 코번 공격리바운드,
Q2,0:05,,코피 코번 2점슛시도,
Q2,0:29,,작전시간,
Q2,0:29,이선 알바노 2점슛성공,,
Q2,0:39,,저스틴 구탕 어시스트,
Q2,0:39,,코피 코번 덩크슛성공,
Q2,0:47,,코피 코번 수비리바운드,
Q2,0:48,김영현 2점슛시도,,
Q2,0:53,김영현 교체(IN),,
Q2,0:53,이용우 교체(OUT),,
Q2,0:53,,저스틴 구탕 교체(IN),
Q2,0:53,,이동엽 교체(OUT),
Q2,0:53,,팀파울,
Q2,0:53,,이정현 파울,
Q2,0:56,김종규 수비리바운드,,
Q2,0:58,,이동엽 3점슛시도,
Q2,1:12,강상재 어시스트,,
Q2,1:12,김종규 2점슛성공,,
Q2,1:21,,이정현 어시스트,
Q2,1:21,,코피 코번 2점슛성공,
Q2,1:28,,이정현 수비리바운드,
Q2,1:30,이선 알바노 3점슛시도,,
Q2,1:44,김종규 수비리바운드,,
Q2,1:46,,코피 코번 자유투시도,
Q2,1:46,,이정현 어시스트,
Q2,1:46,,코피 코번 자유투성공,
Q2,1:46,팀파울,,
Q2,1:46,치나누 오누아쿠 파울자유투,,
Q2,1:46,,이정현 공격리바운드,
Q2,1:47,,이정현 2점슛시도,
Q2,1:53,이용우 교체(IN),,
Q2,1:53,이관희 교체(OUT),,
Q2,2:03,팀파울,,
Q2,2:03,이선 알바노 파울,,
Q2,2:03,,이원석 수비리바운드,
Q2,2:05,김종규 2점슛시도,,
Q2,2:14,강상재 공격리바운드,,
Q2,2:16,이관희 2점슛시도,,
Q2,2:38,,이정현 어시스트,
Q2,2:38,,이원석 3점슛성공,
Q2,3:00,이관희 자유투성공,,
Q2,3:00,팀속공,,
Q2,3:00,이선 알바노 어시스트,,
Q2,3:00,이관희 자유투성공,,
Q2,3:00,,팀파울,
Q2,3:00,,이동엽 파울자유투,
Q2,3:00,치나누 오누아쿠 수비리바운드,,
Q2,3:01,김종규 블록,,
Q2,3:03,,코피 코번 2점슛시도,
Q2,3:21,이선 알바노 2점슛성공,,
Q2,3:31,,이동엽 교체(IN),
Q2,3:31,,저스틴 구탕 교체(OUT),
Q2,3:31,이관희 교체(IN),,
Q2,3:31,유현준 교체(OUT),,
Q2,3:31,,이정현 턴오버,
Q2,3:35,치나누 오누아쿠 교체(IN),,
Q2,3:35,로버트 카터 교체(OUT),,
Q2,3:35,,저스틴 구탕 스틸,
Q2,3:36,이선 알바노 턴오버,,
Q2,3:52,,팀속공,
Q2,3:52,,이정현 어시스트,
Q2,3:52,,이원석 덩크슛성공,
Q2,3:58,,이정현 수비리바운드,
Q2,4:00,유현준 2점슛시도,,
Q2,4:15,김종규 공격리바운드,,
Q2,4:18,유현준 3점슛시도,,
Q2,4:25,로버트 카터 스틸,,
Q2,4:26,,저스틴 구탕 턴오버,
Q2,4:40,팀속공,,
Q2,4:40,이선 알바노 2점슛성공,,
Q2,4:43,이선 알바노 스틸,,
Q2,4:44,,이정현 턴오버,
Q2,4:55,팀파울,,
Q2,4:55,강상재 파울,,
Q2,5:10,유현준 2점슛성공,,
Q2,5:21,,저스틴 구탕 어시스트,
Q2,5:21,,최현민 3점슛성공,
Q2,5:49,김종규 어시스트,,
Q2,5:49,이선 알바노 3점슛성공,,
Q2,6:13,김종규 교체(IN),,
Q2,6:13,김훈 교체(OUT),,
Q2,6:13,,코피 코번 교체(IN),
Q2,6:13,,최현민 교체(IN),
Q2,6:13,,이원석 교체(IN),
Q2,6:13,,이정현 교체(IN),
Q2,6:13,,마커스 데릭슨 교체(OUT),
Q2,6:13,,차민석 교체(OUT),
Q2,6:13,,최승욱 교체(OUT),
Q2,6:13,,이동엽 교체(OUT),
Q2,6:13,작전시간,,
Q2,6:13,,마커스 데릭슨 2점슛성공,
Q2,6:35,이선 알바노 2점슛성공,,
Q2,6:46,,마커스 데릭슨 2점슛성공,
Q2,6:48,,마커스 데릭슨 공격리바운드,
Q2,6:49,강상재 블록,,
Q2,6:49,,마커스 데릭슨 2점슛시도,
Q2,6:50,,마커스 데릭슨 공격리바운드,
Q2,6:52,,차민석 2점슛시도,
Q2,6:56,,저스틴 구탕 수비리바운드,
Q2,6:57,김훈 3점슛시도,,
Q2,7:08,로버트 카터 수비리바운드,,
Q2,7:10,강상재 블록,,
Q2,7:13,,차민석 2점슛시도,
Q2,7:31,이선 알바노 어시스트,,
Q2,7:31,강상재 2점슛성공,,
Q2,7:43,,팀파울,
Q2,7:43,,이동엽 파울,
Q2,7:48,유현준 수비리바운드,,
Q2,7:49,,마커스 데릭슨 2점슛시도,
Q2,7:56,,이동엽 수비리바운드,
Q2,7:57,로버트 카터 3점슛시도,,
Q2,8:03,이선 알바노 교체(IN),,
Q2,8:03,김영현 교체(OUT),,
Q2,8:03,,팀파울,
Q2,8:03,,이동엽 파울,
Q2,8:08,로버트 카터 수비리바운드,,
Q2,8:10,,이동엽 2점슛시도,
Q2,8:14,,최승욱 스틸,
Q2,8:16,강상재 턴오버,,
Q2,8:23,,저스틴 구탕 어시스트,
Q2,8:23,,마커스 데릭슨 3점슛성공,
Q2,8:37,유현준 2점슛성공,,
Q2,8:51,,팀속공,
Q2,8:51,,차민석 어시스트,
Q2,8:51,,최승욱 2점슛성공,
Q2,8:55,,마커스 데릭슨 스틸,
Q2,8:57,로버트 카터 턴오버,,
Q2,9:19,김훈 수비리바운드,,
Q2,9:21,,마커스 데릭슨 2점슛시도,
Q2,9:44,김영현 턴오버,,
Q2,10:00,강상재 교체(IN),,
Q2,10:00,서민수 교체(OUT),,
Q2,10:00,,저스틴 구탕 교체(IN),
Q2,10:00,,윤성원 교체(OUT),
Q2,게임시작,,,
Q2,10:00,,마커스 데릭슨 교체(IN),
Q2,10:00,,윤성원 교체(IN),
Q2,10:00,,차민석 교체(IN),
Q2,10:00,,최승욱 교체(IN),
Q2,10:00,,이동엽 교체(IN),
Q2,10:00,서민수 교체(IN),,
Q2,10:00,김훈 교체(IN),,
Q2,10:00,김영현 교체(IN),,
Q2,10:00,로버트 카터 교체(IN),,
Q2,10:00,유현준 교체(IN),,
Q3,3쿼터 시작,,,
Q3,0:00,,마커스 데릭슨 교체(OUT),
Q3,0:00,,윤성원 교체(OUT),
Q3,0:00,,차민석 교체(OUT),
Q3,0:00,,최승욱 교체(OUT),
Q3,0:00,,이동엽 교체(OUT),
Q3,0:00,강상재 교체(OUT),,
Q3,0:00,김종규 교체(OUT),,
Q3,0:00,이관희 교체(OUT),,
Q3,0:00,로버트 카터 교체(OUT),,
Q3,0:00,유현준 교체(OUT),,
Q3,게임종료,,,
Q3,0:01,,이동엽 3점슛시도,
Q3,0:01,이관희 어시스트,,
Q3,0:01,김종규 2점슛성공,,
Q3,0:09,,마커스 데릭슨 3점슛성공,
Q3,0:23,,윤성원 교체(IN),
Q3,0:23,,최현민 교체(OUT),
Q3,0:23,이관희 교체(IN),,
Q3,0:23,김영현 교체(OUT),,
Q3,0:23,팀파울,,
Q3,0:23,김종규 파울,,
Q3,0:26,,최현민 수비리바운드,
Q3,0:29,강상재 2점슛시도,,
Q3,0:32,로버트 카터 스틸,,
Q3,0:34,,최승욱 턴오버,
Q3,0:51,,최승욱 수비리바운드,
Q3,0:53,로버트 카터 2점슛시도,,
Q3,1:13,로버트 카터 수비리바운드,,
Q3,1:15,김종규 블록,,
Q3,1:17,,최현민 2점슛시도,
Q3,1:37,,차민석 수비리바운드,
Q3,1:39,김종규 2점슛시도,,
Q3,1:49,김영현 공격리바운드,,
Q3,1:52,강상재 3점슛시도,,
Q3,2:04,강상재 수비리바운드,,
Q3,2:06,,차민석 3점슛시도,
Q3,2:21,로버트 카터 자유투성공,,
Q3,2:21,,이동엽 교체(IN),
Q3,2:21,,저스틴 구탕 교체(OUT),
Q3,2:21,유현준 교체(IN),,
Q3,2:21,이선 알바노 교체(OUT),,
Q3,2:21,,팀파울,
Q3,2:21,,저스틴 구탕 파울자유투,
Q3,2:21,로버트 카터 2점슛성공,,
Q3,2:41,이선 알바노 수비리바운드,,
Q3,2:43,,마커스 데릭슨 3점슛시도,
Q3,2:54,,저스틴 구탕 교체(IN),
Q3,2:54,,차민석 교체(IN),
Q3,2:54,,최승욱 교체(IN),
Q3,2:54,,이원석 교체(OUT),
Q3,2:54,,이정현 교체(OUT),
Q3,2:54,,이동엽 교체(OUT),
Q3,2:54,,작전시간,
Q3,2:54,이선 알바노 어시스트,,
Q3,2:54,김종규 2점슛성공,,
Q3,3:05,김종규 수비리바운드,,
Q3,3:06,,마커스 데릭슨 3점슛시도,
Q3,3:25,이선 알바노 어시스트,,
Q3,3:25,강상재 2점슛성공,,
Q3,3:42,,마커스 데릭슨 교체(IN),
Q3,3:42,,코피 코번 교체(OUT),
Q3,3:42,로버트 카터 교체(IN),,
Q3,3:42,치나누 오누아쿠 교체(OUT),,
Q3,3:42,,이정현 턴오버,
Q3,3:51,,코피 코번 수비리바운드,
Q3,3:54,이선 알바노 3점슛시도,,
Q3,4:12,,이동엽 어시스트,
Q3,4:12,,코피 코번 2점슛성공,
Q3,4:19,,최현민 스틸,
Q3,4:20,치나누 오누아쿠 턴오버,,
Q3,4:36,김종규 교체(IN),,
Q3,4:36,서민수 교체(OUT),,
Q3,4:36,작전시간,,
Q3,4:36,,코피 코번 2점슛성공,
Q3,4:37,,코피 코번 공격리바운드,
Q3,4:38,,이정현 3점슛시도,
Q3,4:44,,이원석 공격리바운드,
Q3,4:46,,코피 코번 2점슛시도,
Q3,5:00,,이원석 수비리바운드,
Q3,5:01,강상재 2점슛시도,,
Q3,5:23,,이동엽 어시스트,
Q3,5:23,,코피 코번 2점슛성공,
Q3,5:29,,이동엽 공격리바운드,
Q3,5:30,,이정현 2점슛시도,
Q3,5:36,팀파울,,
Q3,5:36,서민수 파울,,
Q3,5:36,,코피 코번 공격리바운드,
Q3,5:38,,이동엽 2점슛시도,
Q3,5:48,서민수 교체(IN),,
Q3,5:48,김종규 교체(OUT),,
Q3,6:02,강상재 2점슛성공,,
Q3,6:17,,팀파울,
Q3,6:17,,최현민 파울,
Q3,6:21,김종규 수비리바운드,,
Q3,6:22,,최현민 3점슛시도,
Q3,6:37,,이원석 수비리바운드,
Q3,6:38,치나누 오누아쿠 2점슛시도,,
Q3,6:46,,팀파울,
Q3,6:46,,이정현 파울,
Q3,6:50,,이원석 2점슛성공,
Q3,7:15,이선 알바노 어시스트,,
Q3,7:15,치나누 오누아쿠 2점슛성공,,
Q3,7:26,,이동엽 턴오버,
Q3,7:28,팀파울,,
Q3,7:28,이선 알바노 파울,,
Q3,7:31,,코피 코번 수비리바운드,
Q3,7:33,김영현 3점슛시도,,
Q3,7:39,,이원석 덩크슛성공,
Q3,7:53,,이동엽 교체(IN),
Q3,7:53,,저스틴 구탕 교체(OUT),
Q3,7:53,이선 알바노 자유투성공,,
Q3,7:53,이선 알바노 자유투시도,,
Q3,7:53,,팀파울,
Q3,7:53,,저스틴 구탕 파울자유투,
Q3,8:09,,저스틴 구탕 2점슛성공,
Q3,8:21,,코피 코번 수비리바운드,
Q3,8:24,이선 알바노 자유투시도,,
Q3,8:24,이선 알바노 자유투성공,,
Q3,8:24,,팀파울,
Q3,8:24,,저스틴 구탕 파울자유투,
Q3,8:24,이선 알바노 스틸,,
Q3,8:24,,저스틴 구탕 턴오버,
Q3,8:27,,최현민 굿디펜스,
Q3,8:27,김영현 턴오버,,
Q3,8:27,팀파울,,
Q3,8:27,김영현 파울,,
Q3,8:38,,최현민 2점슛성공,
Q3,9:01,이선 알바노 2점슛성공,,
Q3,9:13,강상재 수비리바운드,,
Q3,9:14,,저스틴 구탕 2점슛시도,
Q3,9:36,강상재 어시스트,,
Q3,9:36,이선 알바노 3점슛성공,,
Q3,9:46,치나누 오누아쿠 수비리바운드,,
Q3,9:48,,최현민 3점슛시도,
Q3,10:00,이선 알바노 자유투성공,,
Q3,10:00,,팀턴오버,
Q3,10:00,,김효범 기타파울,
Q3,게임시작,,,
Q3,10:00,,코피 코번 교체(IN),
Q3,10:00,,저스틴 구탕 교체(IN),
Q3,10:00,,최현민 교체(IN),
Q3,10:00,,이원석 교체(IN),
Q3,10:00,,이정현 교체(IN),
Q3,10:00,치나누 오누아쿠 교체(IN),,
Q3,10:00,강상재 교체(IN),,
Q3,10:00,이선 알바노 교체(IN),,
Q3,10:00,김종규 교체(IN),,
Q3,10:00,김영현 교체(IN),,
Q4,4쿼터 시작,,,
Q4,0:00,,윤성원 교체(OUT),
Q4,0:00,,저스틴 구탕 교체(OUT),
Q4,0:00,,최현민 교체(OUT),
Q4,0:00,,이원석 교체(OUT),
Q4,0:00,,이정현 교체(OUT),
Q4,0:00,치나누 오누아쿠 교체(OUT),,
Q4,0:00,강상재 교체(OUT),,
Q4,0:00,이선 알바노 교체(OUT),,
Q4,0:00,김종규 교체(OUT),,
Q4,0:00,이관희 교체(OUT),,
Q4,게임종료,,,
Q4,0:01,,저스틴 구탕 3점슛시도,
Q4,0:04,이관희 자유투성공,,
Q4,0:04,이관희 자유투성공,,
Q4,0:04,,윤성원 교체(IN),
Q4,0:04,,마커스 데릭슨 교체(OUT)  5반칙,
Q4,0:04,,마커스 데릭슨 파울자유투,
Q4,0:06,,저스틴 구탕 2점슛성공,
Q4,0:14,치나누 오누아쿠 자유투성공,,
Q4,0:14,치나누 오누아쿠 자유투성공,,
Q4,0:14,,마커스 데릭슨 파울자유투,
Q4,0:14,팀리바운드,,
Q4,0:14,이선 알바노 3점슛시도,,
Q4,0:35,,마커스 데릭슨 2점슛성공,
Q4,0:47,치나누 오누아쿠 자유투성공,,
Q4,0:47,치나누 오누아쿠 자유투시도,,
Q4,0:47,,작전시간,
Q4,0:47,,마커스 데릭슨 파울자유투,
Q4,0:58,,저스틴 구탕 어시스트,
Q4,0:58,,이원석 2점슛성공,
Q4,1:12,김종규 어시스트,,
Q4,1:12,치나누 오누아쿠 자유투성공,,
Q4,1:12,치나누 오누아쿠 자유투시도,,
Q4,1:12,,마커스 데릭슨 교체(IN),
Q4,1:12,,코피 코번 교체(OUT),
Q4,1:12,,코피 코번 파울자유투,
Q4,1:32,,코피 코번 자유투성공,
Q4,1:32,,코피 코번 자유투시도,
Q4,1:32,치나누 오누아쿠 파울자유투,,
Q4,1:36,,최현민 공격리바운드,
Q4,1:38,,이정현 3점슛시도,
Q4,1:42,,최현민 공격리바운드,
Q4,1:43,,이정현 3점슛시도,
Q4,2:01,치나누 오누아쿠 어시스트,,
Q4,2:01,이선 알바노 3점슛성공,,
Q4,2:17,,이정현 자유투성공,
Q4,2:17,,이정현 자유투성공,
Q4,2:17,치나누 오누아쿠 파울자유투,,
Q4,2:37,,코피 코번 수비리바운드,
Q4,2:39,치나누 오누아쿠 2점슛시도,,
Q4,2:52,치나누 오누아쿠 수비리바운드,,
Q4,2:54,,코피 코번 2점슛시도,
Q4,3:07,이관희 교체(IN),,
Q4,3:07,김영현 교체(OUT),,
Q4,3:07,,코피 코번 교체(IN),
Q4,3:07,,저스틴 구탕 교체(IN),
Q4,3:07,,마커스 데릭슨 교체(OUT),
Q4,3:07,,최승욱 교체(OUT),
Q4,3:07,,작전시간,
Q4,3:07,이선 알바노 3점슛성공,,
Q4,3:22,,마커스 데릭슨 2점슛성공,
Q4,3:38,김종규 자유투성공,,
Q4,3:38,강상재 어시스트,,
Q4,3:38,김종규 자유투성공,,
Q4,3:38,,팀파울,
Q4,3:38,,최승욱 파울자유투,
Q4,3:57,,이정현 어시스트,
Q4,3:57,,이원석 2점슛성공,
Q4,4:04,,이정현 스틸,
Q4,4:05,치나누 오누아쿠 턴오버,,
Q4,4:25,,이정현 턴오버,
Q4,4:36,,최승욱 굿디펜스,
Q4,4:36,강상재 턴오버,,
Q4,4:36,강상재 파울,,
Q4,4:49,치나누 오누아쿠 교체(IN),,
Q4,4:49,로버트 카터 교체(OUT),,
Q4,4:49,,마커스 데릭슨 교체(IN),
Q4,4:49,,코피 코번 교체(OUT),
Q4,4:49,,코피 코번 자유투성공,
Q4,4:49,,코피 코번 자유투성공,
Q4,4:49,팀파울,,
Q4,4:49,김영현 파울자유투,,
Q4,5:02,강상재 어시스트,,
Q4,5:02,로버트 카터 2점슛성공,,
Q4,5:05,,팀파울,
Q4,5:05,,최현민 파울,
Q4,5:05,김영현 공격리바운드,,
